ContigID,SPID,GeoF_ID,GeoM_ID,evalue
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10832,P41240,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10832,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13940,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1084,Q24537,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1084,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_117,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10845,P16435,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10845,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28162,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10847,Q5F3A1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10847,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_37259,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1087,Q5F371,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1087,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16727,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10870,P47739,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10870,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_31197,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10872,Q61315,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10872,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12411,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_109,Q5XI32,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_109,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2666,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10902,Q62383,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10902,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_25496,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1091,Q01105,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1091,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_608,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10912,Q6NV04,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10912,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_42044,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10917,P83436,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10917,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_58449,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10919,Q5F201,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10919,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4921,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10930,Q6P8I6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10930,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23329,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10936,Q9P243,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10936,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24329,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10945,P28347,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10945,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_55518,1.00E-161
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10948,Q7T0X7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10948,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3762,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10952,O08651,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10952,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5744,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10956,P38935,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10956,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14378,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1096,P79382,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1096,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5937,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10961,Q08DP1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10961,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8135,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10964,O60140,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10964,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20343,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10966,Q9UBQ7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10966,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7145,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10975,Q96X45,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10975,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7381,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10977,Q6PBE2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10977,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5160,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10979,O57328,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10979,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18057,2.00E-150
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10981,Q96KC8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10981,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_34687,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10986,Q8R023,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_10986,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21538,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1099,Q7KW39,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1099,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9042,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_110,Q3UZ01,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_110,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_45512,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1101,Q1NZ26,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1101,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_34697,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11024,Q61116,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11024,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18973,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11034,P49137,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11034,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16550,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11036,Q6DDT1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11036,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1666,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11066,Q9YHY6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11066,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4968,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11069,Q05609,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11069,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_29270,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11079,Q8WV92,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11079,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_41955,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11080,O88685,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11080,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7623,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11082,Q3SWY2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11082,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7151,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11085,Q60934,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11085,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_30395,1.00E-118
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11094,Q5EA28,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11094,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_17876,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11095,Q96BT7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11095,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_38542,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1110,O75400,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1110,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8719,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11127,Q8BTY8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11127,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_42728,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11157,Q7TQ20,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11157,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_37209,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1117,Q6GN15,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1117,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11527,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11188,Q505H7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11188,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_48008,1.00E-135
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11189,P61963,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11189,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1808,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1119,P06603,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1119,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_546,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11193,Q92620,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11193,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_15719,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_112,P63245,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_112,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_167,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11226,Q8VHE0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11226,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_25552,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11229,O70537,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11229,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_43603,5.00E-150
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11234,Q640B4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11234,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_56685,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11236,Q5NVD0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11236,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11025,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11255,Q9NRY5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11255,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_31063,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11272,Q7ZWE3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11272,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19785,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11283,P08775,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11283,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_528,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11290,Q8TCD5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11290,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_38181,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11301,Q9MYP6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11301,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_56112,2.00E-141
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11310,P06766,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11310,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_157,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11312,Q02241,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11312,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13500,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11318,Q61838,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11318,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_65228,3.00E-151
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1132,Q6PAY8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1132,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13023,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1133,A8KBF3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1133,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7344,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11333,Q91233,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11333,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1095,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11337,P80147,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11337,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_39217,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11345,Q4UMH6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11345,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4155,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11346,Q91YJ5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11346,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6340,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11353,Q6QNK2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11353,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_42844,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11356,Q9BSV6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11356,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20535,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1137,Q9EQX9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1137,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_128,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11370,E1B7Q7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11370,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6668,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1139,Q8BTV1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1139,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8357,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11391,A5PKG7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11391,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_25830,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11392,Q9WV92,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11392,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_27318,1.00E-134
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11411,Q5RB68,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11411,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_669,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11416,A1A5G0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11416,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2992,2.00E-158
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11426,Q3T186,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11426,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12353,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1143,Q6DRC4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1143,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1832,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11440,A7RNG8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11440,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2125,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11442,Q3ULD5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11442,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12954,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11449,Q2PFX5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11449,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16559,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1145,P00185,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1145,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_121,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11454,P52034,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11454,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_912,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11456,Q5FVR2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11456,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9480,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11459,Q5R5F1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11459,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6122,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11475,O95985,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11475,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_31142,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11481,Q02337,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11481,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14807,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11487,Q5IS65,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11487,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_42184,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11494,P81178,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11494,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10355,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_115,Q5R698,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_115,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_256,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11507,P67777,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11507,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2467,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11513,A6H791,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11513,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_40636,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11516,Q9UHL4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11516,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8466,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1153,Q6P4W8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1153,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14070,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11533,O93310,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11533,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2395,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1154,A0MTA1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1154,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19280,2.00E-164
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11553,Q10341,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11553,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_36777,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11554,Q8C9S4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11554,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_33506,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11558,Q9BXJ9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11558,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13850,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11572,Q767L8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11572,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3448,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11574,O43447,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11574,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_51921,3.00E-111
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11579,Q63615,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11579,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_27667,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11583,Q91W50,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11583,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_996,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11588,Q09675,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_11588,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16271,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1159,Q15427,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_1159,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7023,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_116,Q3SWZ7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_116,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_15582,0
